bail out.;ReportGuiPackage.java;jmeter-2_6/src/reports/org/apache/jmeter/gui;315;Technical Debt
bail out.;ReportGuiPackage.java;jmeter-2_6/src/reports/org/apache/jmeter/gui;319;Technical Debt
TODO: find a better way of checking this;ReportMenuFactory.java;jmeter-2_6/src/reports/org/apache/jmeter/gui/util;266;Java Task
TODO fetch list of languages from a file?;ReportMenuBar.java;jmeter-2_6/src/reports/org/apache/jmeter/gui/util;258;Technical Debt
TODO fetch list of languages from a file?;ReportMenuBar.java;jmeter-2_6/src/reports/org/apache/jmeter/gui/util;258;Java Task
* JMeterTreeNode and TestBeanGUI are special GUI classes- and                  * aren't intended to be added to menus                  *                  * TODO: find a better way of checking this;ReportMenuFactory.java;jmeter-2_6/src/reports/org/apache/jmeter/gui/util;262-267;Technical Debt
TODO fix this when there is a real implementation;ReportTable.java;jmeter-2_6/src/reports/org/apache/jmeter/report;24;Technical Debt
TODO fix this when there is a real implementation;ReportTable.java;jmeter-2_6/src/reports/org/apache/jmeter/report;24;Java Task
TODO: I believe the following code (to the end of the method) is;ReportEditCommand.java;jmeter-2_6/src/reports/org/apache/jmeter/report/gui/action;42;Technical Debt
TODO: I believe the following code (to the end of the method) is;ReportEditCommand.java;jmeter-2_6/src/reports/org/apache/jmeter/report/gui/action;42;Java Task
TODO: doesn't putting this here mark the tree as;ReportSave.java;jmeter-2_6/src/reports/org/apache/jmeter/report/gui/action;100;Technical Debt
TODO: doesn't putting this here mark the tree as;ReportSave.java;jmeter-2_6/src/reports/org/apache/jmeter/report/gui/action;100;Java Task
TODO tighten rules;ReportDragNDrop.java;jmeter-2_6/src/reports/org/apache/jmeter/report/gui/action;92;Java Task
TODO move to MenuFactory?;ReportDragNDrop.java;jmeter-2_6/src/reports/org/apache/jmeter/report/gui/action;92;Java Task
FIXME engine is always null;ReportStart.java;jmeter-2_6/src/reports/org/apache/jmeter/report/gui/action;64;Java Task
FIXME engine is always null;ReportStart.java;jmeter-2_6/src/reports/org/apache/jmeter/report/gui/action;71;Java Task
FIXME engine is always null;ReportStart.java;jmeter-2_6/src/reports/org/apache/jmeter/report/gui/action;64;Technical Debt
FIXME engine is always null;ReportStart.java;jmeter-2_6/src/reports/org/apache/jmeter/report/gui/action;71;Technical Debt
FIXME Due to startEngine being commented engine will always be null;ReportStart.java;jmeter-2_6/src/reports/org/apache/jmeter/report/gui/action;39;Java Task
FIXME Due to startEngine being commented engine will always be null;ReportStart.java;jmeter-2_6/src/reports/org/apache/jmeter/report/gui/action;39;Technical Debt
FIXME BROKEN CODE;ReportStart.java;jmeter-2_6/src/reports/org/apache/jmeter/report/gui/action;28;Java Task
* Determine whether or not dragged nodes can be added to this parent. Also      * used by Paste TODO tighten rules TODO move to MenuFactory?      *      * @param parentNode      * @return whether it is OK to add the dragged nodes to this parent;ReportDragNDrop.java;jmeter-2_6/src/reports/org/apache/jmeter/report/gui/action;90-96;Technical Debt
TODO: is the serializable test necessary now that JMeterTreeNode is;ReportTreeNode.java;jmeter-2_6/src/reports/org/apache/jmeter/report/gui/tree;52;Technical Debt
TODO: is the serializable test necessary now that JMeterTreeNode is;ReportTreeNode.java;jmeter-2_6/src/reports/org/apache/jmeter/report/gui/tree;52;Java Task
TODO fix this when there is a real implementation;AbstractTable.java;jmeter-2_6/src/reports/org/apache/jmeter/testelement;147;Technical Debt
TODO fix this when there is a real implementation;AbstractTable.java;jmeter-2_6/src/reports/org/apache/jmeter/testelement;147;Java Task
TODO fix this when there is a real implementation;Table.java;jmeter-2_6/src/reports/org/apache/jmeter/testelement;34;Technical Debt
TODO fix this when there is a real implementation;Table.java;jmeter-2_6/src/reports/org/apache/jmeter/testelement;34;Java Task
TODO - this method seems to be wrong - it does not agree with the Javadoc;JTLData.java;jmeter-2_6/src/reports/org/apache/jmeter/testelement;78;Java Task
FIXME Wrong code that create different constructor for static field depending on caller;ReportPlan.java;jmeter-2_6/src/reports/org/apache/jmeter/testelement;115;Java Task
FIXME Wrong code that create different constructor for static field depending on caller;ReportPlan.java;jmeter-2_6/src/reports/org/apache/jmeter/testelement;115;Technical Debt
TODO add tests to check for: - name clash - long option abbreviations;ClutilTestCase.java;jmeter-2_6/test/src/org/apache/commons/cli/avalon;963;Java Task
* TODO add tests to check for: - name clash - long option abbreviations      * (match shortest unique abbreviation);ClutilTestCase.java;jmeter-2_6/test/src/org/apache/commons/cli/avalon;962-965;Technical Debt
#NOME?;ClutilTestCase.java;jmeter-2_6/test/src/org/apache/commons/cli/avalon;581;Technical Debt
#NOME?;ClutilTestCase.java;jmeter-2_6/test/src/org/apache/commons/cli/avalon;326;Technical Debt
#NOME?;ClutilTestCase.java;jmeter-2_6/test/src/org/apache/commons/cli/avalon;805;Technical Debt
-Dstupid=;ClutilTestCase.java;jmeter-2_6/test/src/org/apache/commons/cli/avalon;787;Technical Debt
#NOME?;ClutilTestCase.java;jmeter-2_6/test/src/org/apache/commons/cli/avalon;826;Technical Debt
TODO - should this be a failure?;XMLSchemaAssertionTest.java;jmeter-2_6/test/src/org/apache/jmeter/assertions;110;Technical Debt
TODO - should this be a failure?;XMLSchemaAssertionTest.java;jmeter-2_6/test/src/org/apache/jmeter/assertions;110;Java Task
TODO - need a lot more tests;ResponseAssertionTest.java;jmeter-2_6/test/src/org/apache/jmeter/assertions;187;Technical Debt
TODO - need a lot more tests;ResponseAssertionTest.java;jmeter-2_6/test/src/org/apache/jmeter/assertions;187;Java Task
TODO - need a lot more tests;SizeAssertionTest.java;jmeter-2_6/test/src/org/apache/jmeter/assertions;151;Technical Debt
TODO - need a lot more tests;SizeAssertionTest.java;jmeter-2_6/test/src/org/apache/jmeter/assertions;151;Java Task
TODO - charset?;XMLSchemaAssertionTest.java;jmeter-2_6/test/src/org/apache/jmeter/assertions;160;Technical Debt
TODO - charset?;XMLSchemaAssertionTest.java;jmeter-2_6/test/src/org/apache/jmeter/assertions;173;Technical Debt
TODO - charset?;XMLSchemaAssertionTest.java;jmeter-2_6/test/src/org/apache/jmeter/assertions;160;Java Task
TODO - charset?;XMLSchemaAssertionTest.java;jmeter-2_6/test/src/org/apache/jmeter/assertions;173;Java Task
TODO enable some proper tests!!;TestIfController.java;jmeter-2_6/test/src/org/apache/jmeter/control;38;Technical Debt
TODO enable some proper tests!!;TestIfController.java;jmeter-2_6/test/src/org/apache/jmeter/control;38;Java Task
TODO - should check that error has been logged...;PackageTest.java;jmeter-2_6/test/src/org/apache/jmeter/functions;757;Technical Debt
TODO - should check that error has been logged...;PackageTest.java;jmeter-2_6/test/src/org/apache/jmeter/functions;757;Java Task
TODO add tests for SaveGraphics;PackageTest.java;jmeter-2_6/test/src/org/apache/jmeter/gui/action;29;Technical Debt
TODO add tests for SaveGraphics;PackageTest.java;jmeter-2_6/test/src/org/apache/jmeter/gui/action;29;Java Task
TODO add tests for ReportSaveGraphics;PackageTest.java;jmeter-2_6/test/src/org/apache/jmeter/gui/action;33;Technical Debt
TODO add tests for ReportSaveGraphics;PackageTest.java;jmeter-2_6/test/src/org/apache/jmeter/gui/action;33;Java Task
TODO these assertions should be separate tests;JMeterTest.java;jmeter-2_6/test/src/org/apache/jmeter/junit;441;Technical Debt
TODO these assertions should be separate tests;JMeterTest.java;jmeter-2_6/test/src/org/apache/jmeter/junit;441;Java Task
TODO - improve this check;JMeterTest.java;jmeter-2_6/test/src/org/apache/jmeter/junit;567;Technical Debt
TODO - improve this check;JMeterTest.java;jmeter-2_6/test/src/org/apache/jmeter/junit;567;Java Task
TODO - charset?;ParseBenchmark.java;jmeter-2_6/test/src/org/apache/jmeter/monitor/model/benchmark;86;Technical Debt
TODO - charset?;ParseBenchmark.java;jmeter-2_6/test/src/org/apache/jmeter/monitor/model/benchmark;86;Java Task
TODO - should LF-only EOL be allowed?;MultipartUrlConfigTest.java;jmeter-2_6/test/src/org/apache/jmeter/protocol/http/config;45;Technical Debt
TODO - should LF-only EOL be allowed?;MultipartUrlConfigTest.java;jmeter-2_6/test/src/org/apache/jmeter/protocol/http/config;45;Java Task
TODO : This is a bit fragile;TestHTTPMirrorThread.java;jmeter-2_6/test/src/org/apache/jmeter/protocol/http/control;389;Technical Debt
TODO : This is a bit fragile;TestHTTPMirrorThread.java;jmeter-2_6/test/src/org/apache/jmeter/protocol/http/control;389;Java Task
TODO - implement testing of chunked post request;TestHTTPMirrorThread.java;jmeter-2_6/test/src/org/apache/jmeter/protocol/http/control;333;Java Task
public void testPostRequestChunked() throws Exception {         // TODO - implement testing of chunked post request     };TestHTTPMirrorThread.java;jmeter-2_6/test/src/org/apache/jmeter/protocol/http/control;331-335;Technical Debt
TODO: need more tests;TestHtmlParsingUtils.java;jmeter-2_6/test/src/org/apache/jmeter/protocol/http/parser;26;Technical Debt
TODO: need more tests;TestHtmlParsingUtils.java;jmeter-2_6/test/src/org/apache/jmeter/protocol/http/parser;26;Java Task
TODO: Exact ordering is only required for some tests- change the;TestHTMLParser.java;jmeter-2_6/test/src/org/apache/jmeter/protocol/http/parser;272;Java Task
* TODO: Exact ordering is only required for some tests- change the              * comparison to do a set compare where necessary.;TestHTMLParser.java;jmeter-2_6/test/src/org/apache/jmeter/protocol/http/parser;271-274;Technical Debt
TODO - charset?;TestHttpRequestHdr.java;jmeter-2_6/test/src/org/apache/jmeter/protocol/http/proxy;620;Technical Debt
TODO - charset?;TestHttpRequestHdr.java;jmeter-2_6/test/src/org/apache/jmeter/protocol/http/proxy;620;Java Task
TODO make this a parameter?;PostWriterTest.java;jmeter-2_6/test/src/org/apache/jmeter/protocol/http/sampler;705;Technical Debt
TODO make this a parameter?;PostWriterTest.java;jmeter-2_6/test/src/org/apache/jmeter/protocol/http/sampler;705;Java Task
TODO any point in checking the other headers?;TestHTTPSamplersAgainstHttpMirrorServer.java;jmeter-2_6/test/src/org/apache/jmeter/protocol/http/sampler;1037;Technical Debt
TODO any point in checking the other headers?;TestHTTPSamplersAgainstHttpMirrorServer.java;jmeter-2_6/test/src/org/apache/jmeter/protocol/http/sampler;1037;Java Task
TODO : Maybe support chunked encoding- then we cannot rely on content length;TestHTTPSamplersAgainstHttpMirrorServer.java;jmeter-2_6/test/src/org/apache/jmeter/protocol/http/sampler;1016;Technical Debt
TODO : Maybe support chunked encoding- then we cannot rely on content length;TestHTTPSamplersAgainstHttpMirrorServer.java;jmeter-2_6/test/src/org/apache/jmeter/protocol/http/sampler;1016;Java Task
TODO - charset?;PostWriterTest.java;jmeter-2_6/test/src/org/apache/jmeter/protocol/http/sampler;170;Technical Debt
TODO - charset?;PostWriterTest.java;jmeter-2_6/test/src/org/apache/jmeter/protocol/http/sampler;230;Technical Debt
TODO - charset?;PostWriterTest.java;jmeter-2_6/test/src/org/apache/jmeter/protocol/http/sampler;241;Technical Debt
TODO - charset?;PostWriterTest.java;jmeter-2_6/test/src/org/apache/jmeter/protocol/http/sampler;729;Technical Debt
TODO - charset?;PostWriterTest.java;jmeter-2_6/test/src/org/apache/jmeter/protocol/http/sampler;751;Technical Debt
TODO - charset?;PostWriterTest.java;jmeter-2_6/test/src/org/apache/jmeter/protocol/http/sampler;170;Java Task
TODO - charset?;PostWriterTest.java;jmeter-2_6/test/src/org/apache/jmeter/protocol/http/sampler;230;Java Task
TODO - charset?;PostWriterTest.java;jmeter-2_6/test/src/org/apache/jmeter/protocol/http/sampler;241;Java Task
TODO - charset?;PostWriterTest.java;jmeter-2_6/test/src/org/apache/jmeter/protocol/http/sampler;729;Java Task
TODO - charset?;PostWriterTest.java;jmeter-2_6/test/src/org/apache/jmeter/protocol/http/sampler;751;Java Task
TODO - charset?;TestHTTPSamplersAgainstHttpMirrorServer.java;jmeter-2_6/test/src/org/apache/jmeter/protocol/http/sampler;1234;Technical Debt
TODO - charset?;TestHTTPSamplersAgainstHttpMirrorServer.java;jmeter-2_6/test/src/org/apache/jmeter/protocol/http/sampler;1257;Technical Debt
TODO - charset?;TestHTTPSamplersAgainstHttpMirrorServer.java;jmeter-2_6/test/src/org/apache/jmeter/protocol/http/sampler;1234;Java Task
TODO - charset?;TestHTTPSamplersAgainstHttpMirrorServer.java;jmeter-2_6/test/src/org/apache/jmeter/protocol/http/sampler;1257;Java Task
TODO - more tests needed;TestTCLogParser.java;jmeter-2_6/test/src/org/apache/jmeter/protocol/http/util/accesslog;24;Technical Debt
TODO - more tests needed;TestTCLogParser.java;jmeter-2_6/test/src/org/apache/jmeter/protocol/http/util/accesslog;24;Java Task
TODO Add these some day;PackageTest.java;jmeter-2_6/test/src/org/apache/jmeter/resources;284;Technical Debt
TODO Add these some day;PackageTest.java;jmeter-2_6/test/src/org/apache/jmeter/resources;284;Java Task
TODO some more invalid sequence tests needed;TestSampleResult.java;jmeter-2_6/test/src/org/apache/jmeter/samplers;294;Technical Debt
TODO some more invalid sequence tests needed;TestSampleResult.java;jmeter-2_6/test/src/org/apache/jmeter/samplers;294;Java Task
TODO need more tests - particularly for the new functions;TestSampleResult.java;jmeter-2_6/test/src/org/apache/jmeter/samplers;31;Technical Debt
TODO need more tests - particularly for the new functions;TestSampleResult.java;jmeter-2_6/test/src/org/apache/jmeter/samplers;31;Java Task
TODO make these separate tests?;TestSaveService.java;jmeter-2_6/test/src/org/apache/jmeter/save;127;Technical Debt
TODO make these separate tests?;TestSaveService.java;jmeter-2_6/test/src/org/apache/jmeter/save;127;Java Task
TODO: - Check property files don't have duplicate keys (is this important);PackageTest.java;jmeter-2_6/test/src/org/apache/jmeter/testbeans/gui;47;Java Task
TODO add some real tests now that split() has been removed;TestJMeterUtils.java;jmeter-2_6/test/src/org/apache/jmeter/util;36;Technical Debt
TODO add some real tests now that split() has been removed;TestJMeterUtils.java;jmeter-2_6/test/src/org/apache/jmeter/util;36;Java Task
